t,S,I,R,D
320,0.992804255755828,0.202173615264085,0.188842032095908,0.386228729719034
321,0.992674405593641,0.205821921240691,0.192432130304083,0.390680648990898
322,0.992574401943091,0.208631651393005,0.195090666102952,0.395577760189949
323,0.992469522965939,0.211578360066418,0.197917599721964,0.400178076770875
324,0.992386047861676,0.213923699622808,0.200088856722119,0.404926790660863
325,0.992296508326761,0.216439427095688,0.202396265151325,0.410318559556787
326,0.992256554430703,0.217561982780798,0.203245420116732,0.415215670755837
327,0.992219335473958,0.21860769685651,0.203919011397308,0.421398891966759
328,0.992117072525715,0.221480904860065,0.206523803211024,0.42797783933518
329,0.99202681952837,0.224016677970179,0.208824045775544,0.433765334388603
330,0.991937042172645,0.226539087322137,0.211088459016628,0.43984962406015
331,0.991854518351621,0.228857699362215,0.213159393911165,0.445587653343886
332,0.991782696467041,0.230875626843781,0.214929362488848,0.451028888009497
333,0.991746309883131,0.23189795434272,0.215628034295828,0.456519588444796
334,0.991711469134486,0.232876849627652,0.216222801064847,0.462801741195093
335,0.991619670301877,0.235456054951774,0.21859828520858,0.468193510091017
336,0.991542735269884,0.237617642833518,0.220572480929843,0.472942223981005
337,0.991469486460445,0.239675661589552,0.222399776425022,0.478185595567867
338,0.991406582856235,0.241443018605692,0.223936854400378,0.483132172536605
339,0.991351646249156,0.242986532672718,0.225155051397164,0.489166996438465
340,0.991327269616144,0.243671425278217,0.225499012902139,0.494558765334389
341,0.991306222474471,0.244262771576623,0.225832225610084,0.498713889988128
342,0.991275543589998,0.245124733977689,0.226430575311446,0.503215275029679
343,0.991222985191017,0.246601429253935,0.227655938172919,0.508161851998417
344,0.991166264927864,0.248195057414046,0.229056864719224,0.512415908191531
345,0.991124765196542,0.249361045313163,0.230009924722591,0.516521567075584
346,0.991088735343847,0.250373349993485,0.230841165026281,0.520033636723387
347,0.991071255514321,0.250864468105721,0.23113854841079,0.52319944598338
348,0.991055678251275,0.251302131185332,0.23136427314843,0.526563118322121
349,0.991014059609548,0.252471460023988,0.232313750219455,0.530767708745548
350,0.990976483921589,0.253527196918317,0.233173653981892,0.534527107241789
351,0.990940335158489,0.254542842538179,0.234008477217925,0.538039176889592
352,0.990904424216199,0.255551806278962,0.234875546845049,0.541007123070835
